# total charge: 14.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 0.9300    1.0807534E+00    1.1746335E+01   -1.1746335E+01
 0.9400    1.0361717E+00    1.1505283E+01   -1.1505283E+01
 0.9500    9.9304339E-01    1.1262254E+01   -1.1262254E+01
 0.9600    9.5151471E-01    1.1019651E+01   -1.1019651E+01
 0.9700    9.1164340E-01    1.0778996E+01   -1.0778996E+01
 0.9800    8.7346108E-01    1.0541577E+01   -1.0541577E+01
 0.9900    8.3700760E-01    1.0308837E+01   -1.0308837E+01
 1.0000    8.0228456E-01    1.0081805E+01   -1.0081805E+01
 1.0100    7.6917163E-01    9.8599762E+00   -9.8599762E+00
 1.0200    7.3740690E-01    9.6408961E+00   -9.6408961E+00
 1.0300    7.0668274E-01    9.4212559E+00   -9.4212559E+00
 1.0400    6.7679412E-01    9.1988412E+00   -9.1988412E+00
 1.0500    6.4771985E-01    8.9737852E+00   -8.9737852E+00
 1.0600    6.1957921E-01    8.7481945E+00   -8.7481945E+00
 1.0700    5.9251577E-01    8.5246652E+00   -8.5246652E+00
 1.0800    5.6660352E-01    8.3049427E+00   -8.3049427E+00
 1.0900    5.4182328E-01    8.0894785E+00   -8.0894785E+00
 1.1000    5.1809325E-01    7.8777676E+00   -7.8777676E+00
 1.1100    4.9531718E-01    7.6690084E+00   -7.6690084E+00
 1.1200    4.7342653E-01    7.4627432E+00   -7.4627432E+00
 1.1300    4.5240254E-01    7.2592505E+00   -7.2592505E+00
 1.1400    4.3226854E-01    7.0594879E+00   -7.0594879E+00
 1.1500    4.1305679E-01    6.8646012E+00   -6.8646012E+00
 1.1600    3.9477303E-01    6.6753389E+00   -6.6753389E+00
 1.1700    3.7738368E-01    6.4917935E+00   -6.4917935E+00
 1.1800    3.6082992E-01    6.3135906E+00   -6.3135906E+00
 1.1900    3.4505080E-01    6.1402610E+00   -6.1402610E+00
 1.2000    3.2999630E-01    5.9714724E+00   -5.9714724E+00
 1.2100    3.1562784E-01    5.8070546E+00   -5.8070546E+00
 1.2200    3.0191571E-01    5.6469669E+00   -5.6469669E+00
 1.2300    2.8883724E-01    5.4912760E+00   -5.4912760E+00
 1.2400    2.7636938E-01    5.3400234E+00   -5.3400234E+00
 1.2500    2.6447522E-01    5.1929587E+00   -5.1929587E+00
 1.2600    2.5309907E-01    5.0494200E+00   -5.0494200E+00
 1.2700    2.4218423E-01    4.9086624E+00   -4.9086624E+00
 1.2800    2.3170394E-01    4.7704926E+00   -4.7704926E+00
 1.2900    2.2167639E-01    4.6356297E+00   -4.6356297E+00
 1.3000    2.1214516E-01    4.5053620E+00   -4.5053620E+00
 1.3100    2.0313881E-01    4.3807186E+00   -4.3807186E+00
 1.3200    1.9464342E-01    4.2618430E+00   -4.2618430E+00
 1.3300    1.8660896E-01    4.1480659E+00   -4.1480659E+00
 1.3400    1.7897968E-01    4.0385287E+00   -4.0385287E+00
 1.3500    1.7171964E-01    3.9327593E+00   -3.9327593E+00
 1.3600    1.6481409E-01    3.8307341E+00   -3.8307341E+00
 1.3700    1.5825049E-01    3.7324677E+00   -3.7324677E+00
 1.3800    1.5199874E-01    3.6375420E+00   -3.6375420E+00
 1.3900    1.4600774E-01    3.5449926E+00   -3.5449926E+00
 1.4000    1.4022248E-01    3.4536918E+00   -3.4536918E+00
 1.4100    1.3461142E-01    3.3630242E+00   -3.3630242E+00
 1.4200    1.2918517E-01    3.2734010E+00   -3.2734010E+00
 1.4300    1.2399107E-01    3.1861948E+00   -3.1861948E+00
 1.4400    1.1908419E-01    3.1030514E+00   -3.1030514E+00
 1.4500    1.1449321E-01    3.0250016E+00   -3.0250016E+00
 1.4600    1.1020368E-01    2.9519681E+00   -2.9519681E+00
 1.4700    1.0616800E-01    2.8829570E+00   -2.8829570E+00
 1.4800    1.0233209E-01    2.8167294E+00   -2.8167294E+00
 1.4900    9.8658546E-02    2.7524353E+00   -2.7524353E+00
 1.5000    9.5132172E-02    2.6897988E+00   -2.6897988E+00
 1.5100    9.1748873E-02    2.6288421E+00   -2.6288421E+00
 1.5200    8.8502266E-02    2.5695166E+00   -2.5695166E+00
 1.5300    8.5381882E-02    2.5116461E+00   -2.5116461E+00
 1.5400    8.2383461E-02    2.4552252E+00   -2.4552252E+00
 1.5500    7.9518214E-02    2.4007110E+00   -2.4007110E+00
 1.5600    7.6808672E-02    2.3489259E+00   -2.3489259E+00
 1.5700    7.4273069E-02    2.3005969E+00   -2.3005969E+00
 1.5800    7.1911584E-02    2.2559158E+00   -2.2559158E+00
 1.5900    6.9703906E-02    2.2144263E+00   -2.2144263E+00
 1.6000    6.7615965E-02    2.1751994E+00   -2.1751994E+00
 1.6100    6.5609152E-02    2.1371059E+00   -2.1371059E+00
 1.6200    6.3649630E-02    2.0991128E+00   -2.0991128E+00
 1.6300    6.1717653E-02    2.0606037E+00   -2.0606037E+00
 1.6400    5.9813157E-02    2.0215956E+00   -2.0215956E+00
 1.6500    5.7952250E-02    1.9826591E+00   -1.9826591E+00
 1.6600    5.6155394E-02    1.9445429E+00   -1.9445429E+00
 1.6700    5.4435941E-02    1.9077811E+00   -1.9077811E+00
 1.6800    5.2797304E-02    1.8725791E+00   -1.8725791E+00
 1.6900    5.1238318E-02    1.8389848E+00   -1.8389848E+00
 1.7000    4.9758900E-02    1.8070846E+00   -1.8070846E+00
 1.7100    4.8359858E-02    1.7769987E+00   -1.7769987E+00
 1.7200    4.7038489E-02    1.7487194E+00   -1.7487194E+00
 1.7300    4.5785962E-02    1.7220050E+00   -1.7220050E+00
 1.7400    4.4589297E-02    1.6964419E+00   -1.6964419E+00
 1.7500    4.3435571E-02    1.6715967E+00   -1.6715967E+00
 1.7600    4.2315209E-02    1.6471445E+00   -1.6471445E+00
 1.7700    4.1223998E-02    1.6229551E+00   -1.6229551E+00
 1.7800    4.0164501E-02    1.5991612E+00   -1.5991612E+00
 1.7900    3.9145686E-02    1.5761583E+00   -1.5761583E+00
 1.8000    3.8178941E-02    1.5544571E+00   -1.5544571E+00
 1.8100    3.7271504E-02    1.5344189E+00   -1.5344189E+00
 1.8200    3.6421439E-02    1.5160368E+00   -1.5160368E+00
 1.8300    3.5617789E-02    1.4989219E+00   -1.4989219E+00
 1.8400    3.4845707E-02    1.4825003E+00   -1.4825003E+00
 1.8500    3.4092998E-02    1.4662854E+00   -1.4662854E+00
 1.8600    3.3354094E-02    1.4500564E+00   -1.4500564E+00
 1.8700    3.2629668E-02    1.4338566E+00   -1.4338566E+00
 1.8800    3.1923027E-02    1.4178479E+00   -1.4178479E+00
 1.8900    3.1236059E-02    1.4021346E+00   -1.4021346E+00
 1.9000    3.0567568E-02    1.3866854E+00   -1.3866854E+00
 1.9100    2.9915190E-02    1.3714133E+00   -1.3714133E+00
 1.9200    2.9279086E-02    1.3563440E+00   -1.3563440E+00
 1.9300    2.8663295E-02    1.3416851E+00   -1.3416851E+00
 1.9400    2.8071966E-02    1.3276578E+00   -1.3276578E+00
 1.9500    2.7502914E-02    1.3141889E+00   -1.3141889E+00
 1.9600    2.6944951E-02    1.3007667E+00   -1.3007667E+00
 1.9700    2.6383156E-02    1.2866756E+00   -1.2866756E+00
 1.9800    2.5808999E-02    1.2714855E+00   -1.2714855E+00
 1.9900    2.5227279E-02    1.2554124E+00   -1.2554124E+00
 2.0000    2.4654242E-02    1.2392574E+00   -1.2392574E+00
 2.0100    2.4108399E-02    1.2239688E+00   -1.2239688E+00
 2.0200    2.3600601E-02    1.2101401E+00   -1.2101401E+00
 2.0300    2.3129120E-02    1.1977359E+00   -1.1977359E+00
 2.0400    2.2681149E-02    1.1861381E+00   -1.1861381E+00
 2.0500    2.2238833E-02    1.1744366E+00   -1.1744366E+00
 2.0600    2.1787367E-02    1.1618473E+00   -1.1618473E+00
 2.0700    2.1322682E-02    1.1481335E+00   -1.1481335E+00
 2.0800    2.0855344E-02    1.1338455E+00   -1.1338455E+00
 2.0900    2.0407082E-02    1.1201685E+00   -1.1201685E+00
 2.1000    1.9999781E-02    1.1083418E+00   -1.1083418E+00
 2.1100    1.9642540E-02    1.0989360E+00   -1.0989360E+00
 2.1200    1.9325362E-02    1.0914635E+00   -1.0914635E+00
 2.1300    1.9024169E-02    1.0846129E+00   -1.0846129E+00
 2.1400    1.8713708E-02    1.0769542E+00   -1.0769542E+00
 2.1500    1.8379809E-02    1.0676472E+00   -1.0676472E+00
 2.1600    1.8024352E-02    1.0567616E+00   -1.0567616E+00
 2.1700    1.7662175E-02    1.0451377E+00   -1.0451377E+00
 2.1800    1.7313204E-02    1.0339518E+00   -1.0339518E+00
 2.1900    1.6993757E-02    1.0242065E+00   -1.0242065E+00
 2.2000    1.6710363E-02    1.0163449E+00   -1.0163449E+00
 2.2100    1.6458398E-02    1.0101409E+00   -1.0101409E+00
 2.2200    1.6225592E-02    1.0048850E+00   -1.0048850E+00
 2.2300    1.5997714E-02    9.9971801E-01   -9.9971801E-01
 2.2400    1.5763167E-02    9.9391531E-01   -9.9391531E-01
 2.2500    1.5515095E-02    9.8702767E-01   -9.8702767E-01
 2.2600    1.5251546E-02    9.7890516E-01   -9.7890516E-01
 2.2700    1.4974616E-02    9.6965509E-01   -9.6965509E-01
 2.2800    1.4689051E-02    9.5956257E-01   -9.5956257E-01
 2.2900    1.4400743E-02    9.4899897E-01   -9.4899897E-01
 2.3000    1.4115597E-02    9.3834988E-01   -9.3834988E-01
 2.3100    1.3838962E-02    9.2797724E-01   -9.2797724E-01
 2.3200    1.3575354E-02    9.1819941E-01   -9.1819941E-01
 2.3300    1.3328025E-02    9.0925879E-01   -9.0925879E-01
 2.3400    1.3098126E-02    9.0126133E-01   -9.0126133E-01
 2.3500    1.2883806E-02    8.9410755E-01   -8.9410755E-01
 2.3600    1.2679993E-02    8.8746834E-01   -8.8746834E-01
 2.3700    1.2479572E-02    8.8085872E-01   -8.8085872E-01
 2.3800    1.2275946E-02    8.7381349E-01   -8.7381349E-01
