# total charge: 13.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 0.9300    1.0440591E+00    1.1347517E+01   -1.1347517E+01
 0.9400    1.0014684E+00    1.1119950E+01   -1.1119950E+01
 0.9500    9.6019417E-01    1.0889706E+01   -1.0889706E+01
 0.9600    9.2037488E-01    1.0659015E+01   -1.0659015E+01
 0.9700    8.8206629E-01    1.0429286E+01   -1.0429286E+01
 0.9800    8.4532825E-01    1.0202049E+01   -1.0202049E+01
 0.9900    8.1026875E-01    9.9795128E+00   -9.9795128E+00
 1.0000    7.7697009E-01    9.7636941E+00   -9.7636941E+00
 1.0100    7.4535387E-01    9.5546575E+00   -9.5546575E+00
 1.0200    7.1512321E-01    9.3495581E+00   -9.3495581E+00
 1.0300    6.8586034E-01    9.1436586E+00   -9.1436586E+00
 1.0400    6.5721982E-01    8.9327915E+00   -8.9327915E+00
 1.0500    6.2907955E-01    8.7155346E+00   -8.7155346E+00
 1.0600    6.0155388E-01    8.4936846E+00   -8.4936846E+00
 1.0700    5.7488149E-01    8.2709566E+00   -8.2709566E+00
 1.0800    5.4927803E-01    8.0509959E+00   -8.0509959E+00
 1.0900    5.2484372E-01    7.8359718E+00   -7.8359718E+00
 1.1000    5.0155863E-01    7.6263537E+00   -7.6263537E+00
 1.1100    4.7933839E-01    7.4216084E+00   -7.4216084E+00
 1.1200    4.5809762E-01    7.2211098E+00   -7.2211098E+00
 1.1300    4.3778361E-01    7.0246753E+00   -7.0246753E+00
 1.1400    4.1837497E-01    6.8325884E+00   -6.8325884E+00
 1.1500    3.9986169E-01    6.6453115E+00   -6.6453115E+00
 1.1600    3.8222516E-01    6.4631630E+00   -6.4631630E+00
 1.1700    3.6542707E-01    6.2861148E+00   -6.2861148E+00
 1.1800    3.4940880E-01    6.1137505E+00   -6.1137505E+00
 1.1900    3.3409928E-01    5.9453760E+00   -5.9453760E+00
 1.2000    3.1942861E-01    5.7802440E+00   -5.7802440E+00
 1.2100    3.0534360E-01    5.6178407E+00   -5.6178407E+00
 1.2200    2.9182022E-01    5.4581429E+00   -5.4581429E+00
 1.2300    2.7886479E-01    5.3016831E+00   -5.3016831E+00
 1.2400    2.6649732E-01    5.1492750E+00   -5.1492750E+00
