# total charge: 4.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 0.9100    2.3868870E-01    2.4838451E+00   -2.4838451E+00
 0.9200    2.3850269E-01    2.5367566E+00   -2.5367566E+00
 0.9300    2.3815732E-01    2.5884495E+00   -2.5884495E+00
 0.9400    2.3765512E-01    2.6388380E+00   -2.6388380E+00
 0.9500    2.3699882E-01    2.6878390E+00   -2.6878390E+00
 0.9600    2.3619142E-01    2.7353723E+00   -2.7353723E+00
 0.9700    2.3523613E-01    2.7813609E+00   -2.7813609E+00
 0.9800    2.3413633E-01    2.8257310E+00   -2.8257310E+00
 0.9900    2.3289558E-01    2.8684117E+00   -2.8684117E+00
 1.0000    2.3151755E-01    2.9093354E+00   -2.9093354E+00
 1.0100    2.3000610E-01    2.9484378E+00   -2.9484378E+00
 1.0200    2.2836520E-01    2.9856585E+00   -2.9856585E+00
 1.0300    2.2659901E-01    3.0209415E+00   -3.0209415E+00
 1.0400    2.2471182E-01    3.0542350E+00   -3.0542350E+00
 1.0500    2.2270807E-01    3.0854920E+00   -3.0854920E+00
 1.0600    2.2059235E-01    3.1146700E+00   -3.1146700E+00
 1.0700    2.1836936E-01    3.1417320E+00   -3.1417320E+00
 1.0800    2.1604392E-01    3.1666453E+00   -3.1666453E+00
 1.0900    2.1362090E-01    3.1893825E+00   -3.1893825E+00
 1.1000    2.1110530E-01    3.2099212E+00   -3.2099212E+00
 1.1100    2.0850219E-01    3.2282446E+00   -3.2282446E+00
 1.1200    2.0581672E-01    3.2443416E+00   -3.2443416E+00
 1.1300    2.0305417E-01    3.2582069E+00   -3.2582069E+00
 1.1400    2.0021985E-01    3.2698414E+00   -3.2698414E+00
 1.1500    1.9731913E-01    3.2792516E+00   -3.2792516E+00
 1.1600    1.9435741E-01    3.2864494E+00   -3.2864494E+00
 1.1700    1.9134010E-01    3.2914524E+00   -3.2914524E+00
 1.1800    1.8827258E-01    3.2942834E+00   -3.2942834E+00
 1.1900    1.8516028E-01    3.2949711E+00   -3.2949711E+00
 1.2000    1.8200860E-01    3.2935499E+00   -3.2935499E+00
 1.2100    1.7882294E-01    3.2900600E+00   -3.2900600E+00
 1.2200    1.7560868E-01    3.2845472E+00   -3.2845472E+00
 1.2300    1.7237118E-01    3.2770627E+00   -3.2770627E+00
 1.2400    1.6911576E-01    3.2676633E+00   -3.2676633E+00
 1.2500    1.6584766E-01    3.2564112E+00   -3.2564112E+00
 1.2600    1.6257210E-01    3.2433735E+00   -3.2433735E+00
 1.2700    1.5929420E-01    3.2286225E+00   -3.2286225E+00
 1.2800    1.5601903E-01    3.2122354E+00   -3.2122354E+00
 1.2900    1.5275156E-01    3.1942945E+00   -3.1942945E+00
 1.3000    1.4949672E-01    3.1748867E+00   -3.1748867E+00
 1.3100    1.4625930E-01    3.1541036E+00   -3.1541036E+00
 1.3200    1.4304403E-01    3.1320412E+00   -3.1320412E+00
 1.3300    1.3985551E-01    3.1087995E+00   -3.1087995E+00
 1.3400    1.3669820E-01    3.0844821E+00   -3.0844821E+00
 1.3500    1.3357643E-01    3.0591956E+00   -3.0591956E+00
 1.3600    1.3049439E-01    3.0330496E+00   -3.0330496E+00
 1.3700    1.2745603E-01    3.0061552E+00   -3.0061552E+00
 1.3800    1.2446509E-01    2.9786233E+00   -2.9786233E+00
 1.3900    1.2152489E-01    2.9505616E+00   -2.9505616E+00
 1.4000    1.1863829E-01    2.9220714E+00   -2.9220714E+00
 1.4100    1.1580752E-01    2.8932426E+00   -2.8932426E+00
 1.4200    1.1303406E-01    2.8641508E+00   -2.8641508E+00
 1.4300    1.1031868E-01    2.8348560E+00   -2.8348560E+00
 1.4400    1.0766150E-01    2.8054030E+00   -2.8054030E+00
 1.4500    1.0506211E-01    2.7758245E+00   -2.7758245E+00
 1.4600    1.0251980E-01    2.7461440E+00   -2.7461440E+00
 1.4700    1.0003360E-01    2.7163794E+00   -2.7163794E+00
 1.4800    9.7602463E-02    2.6865447E+00   -2.6865447E+00
 1.4900    9.5225299E-02    2.6566525E+00   -2.6566525E+00
 1.5000    9.2901010E-02    2.6267142E+00   -2.6267142E+00
 1.5100    9.0628521E-02    2.5967411E+00   -2.5967411E+00
 1.5200    8.8406777E-02    2.5667443E+00   -2.5667443E+00
 1.5300    8.6234743E-02    2.5367344E+00   -2.5367344E+00
 1.5400    8.4111385E-02    2.5067215E+00   -2.5067215E+00
 1.5500    8.2035673E-02    2.4767148E+00   -2.4767148E+00
 1.5600    8.0006586E-02    2.4467230E+00   -2.4467230E+00
 1.5700    7.8023130E-02    2.4167545E+00   -2.4167545E+00
 1.5800    7.6084351E-02    2.3868184E+00   -2.3868184E+00
 1.5900    7.4189335E-02    2.3569241E+00   -2.3569241E+00
 1.6000    7.2337197E-02    2.3270810E+00   -2.3270810E+00
 1.6100    7.0527076E-02    2.2972988E+00   -2.2972988E+00
