# total charge: 8.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 0.9300    4.5358175E-01    4.9298231E+00   -4.9298231E+00
 0.9400    4.2790587E-01    4.7513149E+00   -4.7513149E+00
 0.9500    4.0342752E-01    4.5753318E+00   -4.5753318E+00
 0.9600    3.8012884E-01    4.4023357E+00   -4.4023357E+00
 0.9700    3.5798992E-01    4.2327647E+00   -4.2327647E+00
 0.9800    3.3698905E-01    4.0670340E+00   -4.0670340E+00
 0.9900    3.1710304E-01    3.9055361E+00   -3.9055361E+00
 1.0000    2.9830732E-01    3.7486404E+00   -3.7486404E+00
 1.0100    2.8057593E-01    3.5966902E+00   -3.5966902E+00
 1.0200    2.6388137E-01    3.4499987E+00   -3.4499987E+00
 1.0300    2.4819449E-01    3.3088453E+00   -3.3088453E+00
 1.0400    2.3348457E-01    3.1734724E+00   -3.1734724E+00
 1.0500    2.1971938E-01    3.0440854E+00   -3.0440854E+00
 1.0600    2.0686549E-01    2.9208527E+00   -2.9208527E+00
 1.0700    1.9488851E-01    2.8039074E+00   -2.8039074E+00
 1.0800    1.8375329E-01    2.6933482E+00   -2.6933482E+00
 1.0900    1.7342397E-01    2.5892381E+00   -2.5892381E+00
 1.1000    1.6386396E-01    2.4916020E+00   -2.4916020E+00
 1.1100    1.5503581E-01    2.4004234E+00   -2.4004234E+00
 1.1200    1.4690131E-01    2.3156428E+00   -2.3156428E+00
 1.1300    1.3942154E-01    2.2371579E+00   -2.2371579E+00
 1.1400    1.3255716E-01    2.1648248E+00   -2.1648248E+00
 1.1500    1.2626857E-01    2.0984606E+00   -2.0984606E+00
 1.1600    1.2051611E-01    2.0378441E+00   -2.0378441E+00
 1.1700    1.1526006E-01    1.9827157E+00   -1.9827157E+00
 1.1800    1.1046070E-01    1.9327767E+00   -1.9327767E+00
 1.1900    1.0607829E-01    1.8876884E+00   -1.8876884E+00
 1.2000    1.0207321E-01    1.8470733E+00   -1.8470733E+00
 1.2100    9.8406138E-02    1.8105178E+00   -1.8105178E+00
 1.2200    9.5038391E-02    1.7775777E+00   -1.7775777E+00
 1.2300    9.1932350E-02    1.7477868E+00   -1.7477868E+00
 1.2400    8.9052095E-02    1.7206692E+00   -1.7206692E+00
 1.2500    8.6364287E-02    1.6957588E+00   -1.6957588E+00
 1.2600    8.3839216E-02    1.6726234E+00   -1.6726234E+00
 1.2700    8.1451780E-02    1.6508890E+00   -1.6508890E+00
 1.2800    7.9182075E-02    1.6302593E+00   -1.6302593E+00
 1.2900    7.7015340E-02    1.6105215E+00   -1.6105215E+00
 1.3000    7.4941271E-02    1.5915402E+00   -1.5915402E+00
