# total charge: 12.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 0.9300    7.5134615E-01    8.1661213E+00   -8.1661213E+00
 0.9400    7.1489287E-01    7.9379167E+00   -7.9379167E+00
 0.9500    6.8087104E-01    7.7218602E+00   -7.7218602E+00
 0.9600    6.4933334E-01    7.5200380E+00   -7.5200380E+00
 0.9700    6.2018402E-01    7.3328687E+00   -7.3328687E+00
 0.9800    5.9318520E-01    7.1589994E+00   -7.1589994E+00
 0.9900    5.6799423E-01    6.9955872E+00   -6.9955872E+00
 1.0000    5.4416930E-01    6.8382331E+00   -6.8382331E+00
 1.0100    5.2119797E-01    6.6812131E+00   -6.6812131E+00
 1.0200    4.9863301E-01    6.5191539E+00   -6.5191539E+00
 1.0300    4.7628503E-01    6.3496713E+00   -6.3496713E+00
 1.0400    4.5431008E-01    6.1748856E+00   -6.1748856E+00
 1.0500    4.3310248E-01    6.0003853E+00   -6.0003853E+00
 1.0600    4.1306785E-01    5.8323421E+00   -5.8323421E+00
 1.0700    3.9443038E-01    5.6747636E+00   -5.6747636E+00
 1.0800    3.7717789E-01    5.5284527E+00   -5.5284527E+00
 1.0900    3.6114306E-01    5.3919037E+00   -5.3919037E+00
 1.1000    3.4613664E-01    5.2631144E+00   -5.2631144E+00
 1.1100    3.3202885E-01    5.1408111E+00   -5.1408111E+00
 1.1200    3.1873385E-01    5.0242831E+00   -5.0242831E+00
 1.1300    3.0614755E-01    4.9124432E+00   -4.9124432E+00
 1.1400    2.9412834E-01    4.8034849E+00   -4.8034849E+00
 1.1500    2.8254841E-01    4.6956791E+00   -4.6956791E+00
 1.1600    2.7135314E-01    4.5883938E+00   -4.5883938E+00
 1.1700    2.6055721E-01    4.4821324E+00   -4.4821324E+00
 1.1800    2.5018467E-01    4.3775849E+00   -4.3775849E+00
 1.1900    2.4022142E-01    4.2747972E+00   -4.2747972E+00
 1.2000    2.3062346E-01    4.1732638E+00   -4.1732638E+00
 1.2100    2.2135778E-01    4.0726341E+00   -4.0726341E+00
 1.2200    2.1242814E-01    3.9732105E+00   -3.9732105E+00
 1.2300    2.0386870E-01    3.8758828E+00   -3.8758828E+00
 1.2400    1.9572342E-01    3.7817781E+00   -3.7817781E+00
 1.2500    1.8803113E-01    3.6919826E+00   -3.6919826E+00
 1.2600    1.8081691E-01    3.6073642E+00   -3.6073642E+00
 1.2700    1.7408116E-01    3.5283290E+00   -3.5283290E+00
 1.2800    1.6778592E-01    3.4545010E+00   -3.4545010E+00
 1.2900    1.6185122E-01    3.3845838E+00   -3.3845838E+00
 1.3000    1.5617667E-01    3.3167499E+00   -3.3167499E+00
 1.3100    1.5068919E-01    3.2496348E+00   -3.2496348E+00
 1.3200    1.4539177E-01    3.1834465E+00   -3.1834465E+00
 1.3300    1.4037098E-01    3.1202578E+00   -3.1202578E+00
 1.3400    1.3574182E-01    3.0629022E+00   -3.0629022E+00
 1.3500    1.3156157E-01    3.0130508E+00   -3.0130508E+00
 1.3600    1.2777964E-01    2.9699513E+00   -2.9699513E+00
 1.3700    1.2426505E-01    2.9308933E+00   -2.9308933E+00
 1.3800    1.2088994E-01    2.8930652E+00   -2.8930652E+00
 1.3900    1.1760449E-01    2.8553765E+00   -2.8553765E+00
 1.4000    1.1444885E-01    2.8188849E+00   -2.8188849E+00
 1.4100    1.1149493E-01    2.7855003E+00   -2.7855003E+00
 1.4200    1.0876362E-01    2.7559429E+00   -2.7559429E+00
 1.4300    1.0618372E-01    2.7285999E+00   -2.7285999E+00
 1.4400    1.0362690E-01    2.7002710E+00   -2.7002710E+00
 1.4500    1.0098899E-01    2.6682092E+00   -2.6682092E+00
 1.4600    9.8250088E-02    2.6317736E+00   -2.6317736E+00
 1.4700    9.5470333E-02    2.5924654E+00   -2.5924654E+00
 1.4800    9.2734930E-02    2.5525640E+00   -2.5525640E+00
 1.4900    9.0098229E-02    2.5136144E+00   -2.5136144E+00
 1.5000    8.7566276E-02    2.4758781E+00   -2.4758781E+00
 1.5100    8.5120599E-02    2.4389249E+00   -2.4389249E+00
 1.5200    8.2754838E-02    2.4026496E+00   -2.4026496E+00
 1.5300    8.0490702E-02    2.3677641E+00   -2.3677641E+00
 1.5400    7.8361374E-02    2.3353574E+00   -2.3353574E+00
 1.5500    7.6380010E-02    2.3059664E+00   -2.3059664E+00
 1.5600    7.4522903E-02    2.2790236E+00   -2.2790236E+00
 1.5700    7.2741745E-02    2.2531644E+00   -2.2531644E+00
 1.5800    7.0993904E-02    2.2271276E+00   -2.2271276E+00
 1.5900    6.9267411E-02    2.2005593E+00   -2.2005593E+00
 1.6000    6.7585074E-02    2.1742057E+00   -2.1742057E+00
 1.6100    6.5988459E-02    2.1494611E+00   -2.1494611E+00
 1.6200    6.4513884E-02    2.1276152E+00   -2.1276152E+00
 1.6300    6.3173810E-02    2.1092213E+00   -2.1092213E+00
 1.6400    6.1951334E-02    2.0938628E+00   -2.0938628E+00
 1.6500    6.0808533E-02    2.0803781E+00   -2.0803781E+00
 1.6600    5.9703641E-02    2.0674112E+00   -2.0674112E+00
 1.6700    5.8607682E-02    2.0539854E+00   -2.0539854E+00
 1.6800    5.7510787E-02    2.0397537E+00   -2.0397537E+00
 1.6900    5.6415100E-02    2.0247837E+00   -2.0247837E+00
 1.7000    5.5321527E-02    2.0091014E+00   -2.0091014E+00
 1.7100    5.4222008E-02    1.9924053E+00   -1.9924053E+00
 1.7200    5.3103230E-02    1.9741843E+00   -1.9741843E+00
 1.7300    5.1957842E-02    1.9541287E+00   -1.9541287E+00
 1.7400    5.0794222E-02    1.9325141E+00   -1.9325141E+00
 1.7500    4.9637526E-02    1.9102759E+00   -1.9102759E+00
