# total charge: 9.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 0.9100    9.5144794E-01    9.9009685E+00   -9.9009685E+00
 0.9200    9.3044717E-01    9.8963999E+00   -9.8963999E+00
 0.9300    9.0912004E-01    9.8809111E+00   -9.8809111E+00
 0.9400    8.8752256E-01    9.8547355E+00   -9.8547355E+00
 0.9500    8.6570932E-01    9.8181388E+00   -9.8181388E+00
 0.9600    8.4373362E-01    9.7714201E+00   -9.7714201E+00
 0.9700    8.2164764E-01    9.7149136E+00   -9.7149136E+00
 0.9800    7.9950253E-01    9.6489901E+00   -9.6489901E+00
 0.9900    7.7734837E-01    9.5740556E+00   -9.5740556E+00
 1.0000    7.5523385E-01    9.4905484E+00   -9.4905484E+00
 1.0100    7.3320596E-01    9.3989339E+00   -9.3989339E+00
 1.0200    7.1130965E-01    9.2996993E+00   -9.2996993E+00
 1.0300    6.8958768E-01    9.1933503E+00   -9.1933503E+00
 1.0400    6.6808070E-01    9.0804102E+00   -9.0804102E+00
 1.0500    6.4682752E-01    8.9614225E+00   -8.9614225E+00
 1.0600    6.2586543E-01    8.8369533E+00   -8.8369533E+00
 1.0700    6.0523038E-01    8.7075933E+00   -8.7075933E+00
 1.0800    5.8495685E-01    8.5739552E+00   -8.5739552E+00
 1.0900    5.6507750E-01    8.4366664E+00   -8.4366664E+00
 1.1000    5.4562250E-01    8.2963584E+00   -8.2963584E+00
 1.1100    5.2661876E-01    8.1536515E+00   -8.1536515E+00
 1.1200    5.0808902E-01    8.0091369E+00   -8.0091369E+00
 1.1300    4.9005102E-01    7.8633580E+00   -7.8633580E+00
 1.1400    4.7251697E-01    7.7167952E+00   -7.7167952E+00
 1.1500    4.5549342E-01    7.5698566E+00   -7.5698566E+00
 1.1600    4.3898181E-01    7.4228788E+00   -7.4228788E+00
 1.1700    4.2297935E-01    7.2761351E+00   -7.2761351E+00
 1.1800    4.0748010E-01    7.1298481E+00   -7.1298481E+00
 1.1900    3.9247601E-01    6.9842038E+00   -6.9842038E+00
 1.2000    3.7795774E-01    6.8393621E+00   -6.8393621E+00
 1.2100    3.6391517E-01    6.6954654E+00   -6.6954654E+00
 1.2200    3.5033778E-01    6.5526428E+00   -6.5526428E+00
 1.2300    3.3721476E-01    6.4110131E+00   -6.4110131E+00
 1.2400    3.2453516E-01    6.2706851E+00   -6.2706851E+00
 1.2500    3.1228786E-01    6.1317578E+00   -6.1317578E+00
 1.2600    3.0046170E-01    5.9943221E+00   -5.9943221E+00
 1.2700    2.8904556E-01    5.8584619E+00   -5.8584619E+00
 1.2800    2.7802847E-01    5.7242563E+00   -5.7242563E+00
 1.2900    2.6739960E-01    5.5917795E+00   -5.5917795E+00
 1.3000    2.5714825E-01    5.4611002E+00   -5.4611002E+00
 1.3100    2.4726378E-01    5.3322802E+00   -5.3322802E+00
 1.3200    2.3773561E-01    5.2053744E+00   -5.2053744E+00
 1.3300    2.2855327E-01    5.0804312E+00   -5.0804312E+00
 1.3400    2.1970640E-01    4.9574937E+00   -4.9574937E+00
 1.3500    2.1118483E-01    4.8365995E+00   -4.8365995E+00
 1.3600    2.0297854E-01    4.7177812E+00   -4.7177812E+00
 1.3700    1.9507766E-01    4.6010669E+00   -4.6010669E+00
 1.3800    1.8747259E-01    4.4864808E+00   -4.4864808E+00
 1.3900    1.8015394E-01    4.3740449E+00   -4.3740449E+00
 1.4000    1.7311260E-01    4.2637782E+00   -4.2637782E+00
 1.4100    1.6633966E-01    4.1556972E+00   -4.1556972E+00
 1.4200    1.5982643E-01    4.0498147E+00   -4.0498147E+00
