# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 0.9100    6.5188252E-01    6.7836274E+00   -6.7836274E+00
 0.9200    6.4383391E-01    6.8479309E+00   -6.8479309E+00
 0.9300    6.3539325E-01    6.9058693E+00   -6.9058693E+00
 0.9400    6.2658615E-01    6.9573902E+00   -6.9573902E+00
 0.9500    6.1743854E-01    7.0024627E+00   -7.0024627E+00
 0.9600    6.0797646E-01    7.0410771E+00   -7.0410771E+00
 0.9700    5.9822584E-01    7.0732417E+00   -7.0732417E+00
 0.9800    5.8821225E-01    7.0989821E+00   -7.0989821E+00
 0.9900    5.7796094E-01    7.1183403E+00   -7.1183403E+00
 1.0000    5.6749689E-01    7.1313762E+00   -7.1313762E+00
 1.0100    5.5684487E-01    7.1381691E+00   -7.1381691E+00
 1.0200    5.4602948E-01    7.1388178E+00   -7.1388178E+00
 1.0300    5.3507507E-01    7.1334404E+00   -7.1334404E+00
 1.0400    5.2400571E-01    7.1221738E+00   -7.1221738E+00
 1.0500    5.1284512E-01    7.1051736E+00   -7.1051736E+00
 1.0600    5.0161670E-01    7.0826141E+00   -7.0826141E+00
 1.0700    4.9034351E-01    7.0546886E+00   -7.0546886E+00
 1.0800    4.7904826E-01    7.0216090E+00   -7.0216090E+00
 1.0900    4.6775331E-01    6.9836060E+00   -6.9836060E+00
 1.1000    4.5648060E-01    6.9409283E+00   -6.9409283E+00
 1.1100    4.4525164E-01    6.8938423E+00   -6.8938423E+00
 1.1200    4.3408749E-01    6.8426320E+00   -6.8426320E+00
 1.1300    4.2300872E-01    6.7875973E+00   -6.7875973E+00
 1.1400    4.1203525E-01    6.7290529E+00   -6.7290529E+00
 1.1500    4.0118627E-01    6.6673248E+00   -6.6673248E+00
 1.1600    3.9047988E-01    6.6027447E+00   -6.6027447E+00
 1.1700    3.7993262E-01    6.5356408E+00   -6.5356408E+00
 1.1800    3.6955897E-01    6.4663264E+00   -6.4663264E+00
 1.1900    3.5937071E-01    6.3950871E+00   -6.3950871E+00
 1.2000    3.4937668E-01    6.3221714E+00   -6.3221714E+00
 1.2100    3.3958269E-01    6.2477860E+00   -6.2477860E+00
 1.2200    3.2999195E-01    6.1720987E+00   -6.1720987E+00
 1.2300    3.2060559E-01    6.0952451E+00   -6.0952451E+00
 1.2400    3.1142333E-01    6.0173377E+00   -6.0173377E+00
 1.2500    3.0244403E-01    5.9384746E+00   -5.9384746E+00
 1.2600    2.9366602E-01    5.8587458E+00   -5.8587458E+00
 1.2700    2.8508746E-01    5.7782379E+00   -5.7782379E+00
 1.2800    2.7670642E-01    5.6970370E+00   -5.6970370E+00
 1.2900    2.6852096E-01    5.6152289E+00   -5.6152289E+00
 1.3000    2.6052911E-01    5.5329001E+00   -5.5329001E+00
 1.3100    2.5272890E-01    5.4501364E+00   -5.4501364E+00
 1.3200    2.4511828E-01    5.3670226E+00   -5.3670226E+00
 1.3300    2.3769512E-01    5.2836423E+00   -5.2836423E+00
 1.3400    2.3045724E-01    5.2000775E+00   -5.2000775E+00
 1.3500    2.2340237E-01    5.1164082E+00   -5.1164082E+00
 1.3600    2.1652819E-01    5.0327126E+00   -5.0327126E+00
 1.3700    2.0983231E-01    4.9490674E+00   -4.9490674E+00
 1.3800    2.0331235E-01    4.8655483E+00   -4.8655483E+00
 1.3900    1.9696589E-01    4.7822304E+00   -4.7822304E+00
 1.4000    1.9079052E-01    4.6991869E+00   -4.6991869E+00
 1.4100    1.8478369E-01    4.6164882E+00   -4.6164882E+00
 1.4200    1.7894278E-01    4.5342007E+00   -4.5342007E+00
 1.4300    1.7326504E-01    4.4523866E+00   -4.4523866E+00
 1.4400    1.6774760E-01    4.3711044E+00   -4.3711044E+00
 1.4500    1.6238759E-01    4.2904092E+00   -4.2904092E+00
 1.4600    1.5718208E-01    4.2103539E+00   -4.2103539E+00
 1.4700    1.5212810E-01    4.1309885E+00   -4.1309885E+00
 1.4800    1.4722267E-01    4.0523597E+00   -4.0523597E+00
 1.4900    1.4246273E-01    3.9745106E+00   -3.9745106E+00
 1.5000    1.3784516E-01    3.8974800E+00   -3.8974800E+00
 1.5100    1.3336679E-01    3.8213029E+00   -3.8213029E+00
 1.5200    1.2902444E-01    3.7460108E+00   -3.7460108E+00
 1.5300    1.2481493E-01    3.6716330E+00   -3.6716330E+00
 1.5400    1.2073508E-01    3.5981956E+00   -3.5981956E+00
 1.5500    1.1678170E-01    3.5257220E+00   -3.5257220E+00
 1.5600    1.1295161E-01    3.4542318E+00   -3.4542318E+00
 1.5700    1.0924157E-01    3.3837409E+00   -3.3837409E+00
 1.5800    1.0564834E-01    3.3142612E+00   -3.3142612E+00
 1.5900    1.0216870E-01    3.2458018E+00   -3.2458018E+00
 1.6000    9.8799460E-02    3.1783696E+00   -3.1783696E+00
 1.6100    9.5537480E-02    3.1119700E+00   -3.1119700E+00
 1.6200    9.2379707E-02    3.0466073E+00   -3.0466073E+00
 1.6300    8.9323137E-02    2.9822843E+00   -2.9822843E+00
 1.6400    8.6364813E-02    2.9190020E+00   -2.9190020E+00
 1.6500    8.3501815E-02    2.8567594E+00   -2.8567594E+00
 1.6600    8.0731269E-02    2.7955536E+00   -2.7955536E+00
 1.6700    7.8050352E-02    2.7353800E+00   -2.7353800E+00
 1.6800    7.5456299E-02    2.6762330E+00   -2.6762330E+00
 1.6900    7.2946410E-02    2.6181058E+00   -2.6181058E+00
 1.7000    7.0518063E-02    2.5609912E+00   -2.5609912E+00
 1.7100    6.8168725E-02    2.5048819E+00   -2.5048819E+00
 1.7200    6.5895952E-02    2.4497710E+00   -2.4497710E+00
 1.7300    6.3697373E-02    2.3956512E+00   -2.3956512E+00
 1.7400    6.1570670E-02    2.3425142E+00   -2.3425142E+00
 1.7500    5.9513572E-02    2.2903507E+00   -2.2903507E+00
 1.7600    5.7523863E-02    2.2391503E+00   -2.2391503E+00
 1.7700    5.5599397E-02    2.1889028E+00   -2.1889028E+00
 1.7800    5.3738112E-02    2.1395984E+00   -2.1395984E+00
 1.7900    5.1938023E-02    2.0912278E+00   -2.0912278E+00
 1.8000    5.0197214E-02    2.0437816E+00   -2.0437816E+00
 1.8100    4.8513827E-02    1.9972506E+00   -1.9972506E+00
 1.8200    4.6886057E-02    1.9516249E+00   -1.9516249E+00
 1.8300    4.5312151E-02    1.9068947E+00   -1.9068947E+00
 1.8400    4.3790410E-02    1.8630500E+00   -1.8630500E+00
 1.8500    4.2319191E-02    1.8200808E+00   -1.8200808E+00
 1.8600    4.0896907E-02    1.7779773E+00   -1.7779773E+00
 1.8700    3.9522022E-02    1.7367297E+00   -1.7367297E+00
 1.8800    3.8193042E-02    1.6963279E+00   -1.6963279E+00
 1.8900    3.6908517E-02    1.6567618E+00   -1.6567618E+00
 1.9000    3.5667040E-02    1.6180209E+00   -1.6180209E+00
 1.9100    3.4467245E-02    1.5800949E+00   -1.5800949E+00
 1.9200    3.3307804E-02    1.5429730E+00   -1.5429730E+00
 1.9300    3.2187427E-02    1.5066444E+00   -1.5066444E+00
 1.9400    3.1104859E-02    1.4710979E+00   -1.4710979E+00
 1.9500    3.0058875E-02    1.4363220E+00   -1.4363220E+00
 1.9600    2.9048288E-02    1.4023052E+00   -1.4023052E+00
 1.9700    2.8071943E-02    1.3690358E+00   -1.3690358E+00
 1.9800    2.7128723E-02    1.3365020E+00   -1.3365020E+00
 1.9900    2.6217539E-02    1.3046918E+00   -1.3046918E+00
 2.0000    2.5337327E-02    1.2735930E+00   -1.2735930E+00
 2.0100    2.4487054E-02    1.2431929E+00   -1.2431929E+00
 2.0200    2.3665709E-02    1.2134786E+00   -1.2134786E+00
 2.0300    2.2872314E-02    1.1844372E+00   -1.1844372E+00
 2.0400    2.2105920E-02    1.1560558E+00   -1.1560558E+00
 2.0500    2.1365610E-02    1.1283216E+00   -1.1283216E+00
 2.0600    2.0650495E-02    1.1012217E+00   -1.1012217E+00
 2.0700    1.9959712E-02    1.0747435E+00   -1.0747435E+00
 2.0800    1.9292423E-02    1.0488740E+00   -1.0488740E+00
 2.0900    1.8647812E-02    1.0236001E+00   -1.0236001E+00
 2.1000    1.8025087E-02    9.9890875E-01   -9.9890875E-01
 2.1100    1.7423480E-02    9.7478690E-01   -9.7478690E-01
 2.1200    1.6842255E-02    9.5122184E-01   -9.5122184E-01
 2.1300    1.6280699E-02    9.2820116E-01   -9.2820116E-01
 2.1400    1.5738130E-02    9.0571285E-01   -9.0571285E-01
 2.1500    1.5213889E-02    8.8374514E-01   -8.8374514E-01
 2.1600    1.4707342E-02    8.6228646E-01   -8.6228646E-01
 2.1700    1.4217874E-02    8.4132537E-01   -8.4132537E-01
 2.1800    1.3744890E-02    8.2085061E-01   -8.2085061E-01
 2.1900    1.3287818E-02    8.0085110E-01   -8.0085110E-01
 2.2000    1.2846107E-02    7.8131605E-01   -7.8131605E-01
 2.2100    1.2419225E-02    7.6223501E-01   -7.6223501E-01
 2.2200    1.2006664E-02    7.4359794E-01   -7.4359794E-01
 2.2300    1.1607937E-02    7.2539516E-01   -7.2539516E-01
 2.2400    1.1222575E-02    7.0761726E-01   -7.0761726E-01
 2.2500    1.0850124E-02    6.9025505E-01   -6.9025505E-01
 2.2600    1.0490147E-02    6.7329953E-01   -6.7329953E-01
