# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 0.9300    5.9814435E-01    6.5010240E+00   -6.5010240E+00
 0.9400    5.8007326E-01    6.4409276E+00   -6.4409276E+00
 0.9500    5.6223336E-01    6.3763725E+00   -6.3763725E+00
 0.9600    5.4463615E-01    6.3075223E+00   -6.3075223E+00
 0.9700    5.2729258E-01    6.2345483E+00   -6.2345483E+00
 0.9800    5.1021307E-01    6.1576300E+00   -6.1576300E+00
 0.9900    4.9340756E-01    6.0769554E+00   -6.0769554E+00
 1.0000    4.7688557E-01    5.9927208E+00   -5.9927208E+00
 1.0100    4.6065616E-01    5.9051304E+00   -5.9051304E+00
 1.0200    4.4472786E-01    5.8143952E+00   -5.8143952E+00
 1.0300    4.2910859E-01    5.7207309E+00   -5.7207309E+00
 1.0400    4.1380559E-01    5.6243572E+00   -5.6243572E+00
 1.0500    3.9882544E-01    5.5254966E+00   -5.5254966E+00
 1.0600    3.8417411E-01    5.4243747E+00   -5.4243747E+00
 1.0700    3.6985697E-01    5.3212202E+00   -5.3212202E+00
 1.0800    3.5587892E-01    5.2162650E+00   -5.2162650E+00
 1.0900    3.4224436E-01    5.1097441E+00   -5.1097441E+00
 1.1000    3.2895710E-01    5.0018942E+00   -5.0018942E+00
 1.1100    3.1602038E-01    4.8929515E+00   -4.8929515E+00
 1.1200    3.0343671E-01    4.7831504E+00   -4.7831504E+00
 1.1300    2.9120794E-01    4.6727222E+00   -4.6727222E+00
 1.1400    2.7933524E-01    4.5618951E+00   -4.5618951E+00
 1.1500    2.6781923E-01    4.4508945E+00   -4.4508945E+00
 1.1600    2.5666001E-01    4.3399432E+00   -4.3399432E+00
 1.1700    2.4585717E-01    4.2292608E+00   -4.2292608E+00
 1.1800    2.3540978E-01    4.1190624E+00   -4.1190624E+00
 1.1900    2.2531626E-01    4.0095563E+00   -4.0095563E+00
 1.2000    2.1557446E-01    3.9009435E+00   -3.9009435E+00
 1.2100    2.0618160E-01    3.7934164E+00   -3.7934164E+00
 1.2200    1.9713440E-01    3.6871597E+00   -3.6871597E+00
 1.2300    1.8842905E-01    3.5823494E+00   -3.5823494E+00
 1.2400    1.8006124E-01    3.4791524E+00   -3.4791524E+00
 1.2500    1.7202617E-01    3.3777259E+00   -3.3777259E+00
 1.2600    1.6431857E-01    3.2782162E+00   -3.2782162E+00
 1.2700    1.5693271E-01    3.1807592E+00   -3.1807592E+00
 1.2800    1.4986250E-01    3.0854803E+00   -3.0854803E+00
 1.2900    1.4310144E-01    2.9924941E+00   -2.9924941E+00
 1.3000    1.3664268E-01    2.9019034E+00   -2.9019034E+00
 1.3100    1.3047898E-01    2.8137985E+00   -2.8137985E+00
 1.3200    1.2460270E-01    2.7282563E+00   -2.7282563E+00
 1.3300    1.1900588E-01    2.6453404E+00   -2.6453404E+00
 1.3400    1.1368022E-01    2.5651004E+00   -2.5651004E+00
 1.3500    1.0861709E-01    2.4875715E+00   -2.4875715E+00
 1.3600    1.0380758E-01    2.4127746E+00   -2.4127746E+00
 1.3700    9.9242528E-02    2.3407165E+00   -2.3407165E+00
 1.3800    9.4912594E-02    2.2713909E+00   -2.2713909E+00
 1.3900    9.0808319E-02    2.2047792E+00   -2.2047792E+00
 1.4000    8.6920133E-02    2.1408504E+00   -2.1408504E+00
 1.4100    8.3238333E-02    2.0795600E+00   -2.0795600E+00
 1.4200    7.9753068E-02    2.0208494E+00   -2.0208494E+00
 1.4300    7.6454352E-02    1.9646453E+00   -1.9646453E+00
 1.4400    7.3332108E-02    1.9108607E+00   -1.9108607E+00
 1.4500    7.0376235E-02    1.8593960E+00   -1.8593960E+00
